0.00052993,-0.016163
-0.0017789,-0.0049182
0.017725,-0.009693
-0.025088,-0.0047411
-0.0045659,-0.0066616
0.024304,0.0047837
-0.0047145,-0.010411
-0.0056033,-0.0082066
-0.012265,0.0010113
0.0079295,0.01084
-0.021099,-0.018545
-0.007994,0.017998
0.0056698,-0.0087837
-1.4429e-05,0.0064773
0.0062392,0.010496
0.0012644,0.013231
0.0068087,-0.0051736
-0.012874,0.00024315
0.0021808,-0.0016237
-0.015666,-0.0060566
0.0078328,0.0027171
-0.0031057,0.0035864
0.0065532,-0.0035232
-0.0053747,0.0013236
0.0032864,0.026736
0.010541,-7.5661e-05
-0.019797,0.007103
-0.018674,-0.0046254
-0.018324,-0.0052788
0.0084859,-0.0034579
0.0040519,0.0056456
-0.0070246,-0.0080154
0.01499,-0.018529
0.0013779,0.00053216
-0.015868,-0.0043642
-0.010191,0.0028001
-0.013852,0.00084606
0.0095489,0.0072912
-0.0060112,0.0090075
-0.011719,-0.013256
-0.0057711,-0.015246
-0.0083643,0.0050243
0.0085297,0.0030639
0.0047733,-0.0093916
0.0030232,0.012374
0.0041578,0.00033012
0.00042975,0.0012357
-0.0094885,0.0027394
0.0054161,0.0075417
-0.0082113,0.015245
-0.010719,-0.0026198
-0.010741,-0.017307
0.0086955,0.010135
0.0098105,-0.0092774
-0.017588,0.012437
-0.001481,-0.0058949
0.0025194,0.014915
-0.0061038,-0.0080598
0.0076098,-0.011126
0.0025443,0.0095694
-0.0015283,-0.013631
-0.0055741,0.0068058
0.0067702,0.0043782
0.008493,-0.0014327
0.0046931,-0.0034153
-0.0023978,0.020578
0.0092099,-0.0037454
-0.0090688,-0.001902
0.0014444,-0.0093873
0.013964,-0.0081346
-0.001897,-0.0058362
-0.0084384,0.017095
0.019434,-0.0039042
-0.0024692,-0.0069007
0.0044162,-0.0044822
-0.0080361,0.0071438
0.0028761,-0.013157
0.0046702,0.0062712
4.5616e-05,-0.013313
0.0032609,-0.0013085
