0,0
0.0062895,0.0062894
0.012579,0.012579
0.018868,0.018867
0.025158,0.025155
0.031447,0.031442
0.037737,0.037728
0.044026,0.044012
0.050316,0.050295
0.056605,0.056575
0.062895,0.062853
0.069184,0.069129
0.075474,0.075402
0.081763,0.081672
0.088053,0.087939
0.094342,0.094202
0.10063,0.10046
0.10692,0.10672
0.11321,0.11297
0.1195,0.11922
0.12579,0.12546
0.13208,0.1317
0.13837,0.13793
0.14466,0.14415
0.15095,0.15037
0.15724,0.15659
0.16353,0.1628
0.16982,0.169
0.17611,0.1752
0.18239,0.18139
0.18868,0.18757
0.19497,0.19374
0.20126,0.19991
0.20755,0.20607
0.21384,0.21222
0.22013,0.21836
0.22642,0.22449
0.23271,0.23062
0.239,0.23673
0.24529,0.24284
0.25158,0.24893
0.25787,0.25502
0.26416,0.2611
0.27045,0.26716
0.27674,0.27322
0.28303,0.27926
0.28932,0.2853
0.29561,0.29132
0.30189,0.29733
0.30818,0.30333
0.31447,0.30932
0.32076,0.31529
0.32705,0.32125
0.33334,0.3272
0.33963,0.33314
0.34592,0.33906
0.35221,0.34497
0.3585,0.35087
0.36479,0.35675
0.37108,0.36262
0.37737,0.36848
0.38366,0.37431
0.38995,0.38014
0.39624,0.38595
0.40253,0.39174
0.40882,0.39752
0.41511,0.40329
0.42139,0.40903
0.42768,0.41476
0.43397,0.42048
0.44026,0.42618
0.44655,0.43186
0.45284,0.43752
0.45913,0.44317
0.46542,0.4488
0.47171,0.45441
0.478,0.46
0.48429,0.46558
0.49058,0.47114
0.49687,0.47668
0.50316,0.48219
0.50945,0.48769
0.51574,0.49318
0.52203,0.49864
0.52832,0.50408
0.53461,0.5095
0.54089,0.5149
0.54718,0.52028
0.55347,0.52565
0.55976,0.53099
0.56605,0.5363
0.57234,0.5416
0.57863,0.54688
0.58492,0.55213
0.59121,0.55737
0.5975,0.56258
0.60379,0.56777
0.61008,0.57293
0.61637,0.57808
0.62266,0.5832
0.62895,0.58829
0.63524,0.59337
0.64153,0.59842
0.64782,0.60345
0.65411,0.60845
0.66039,0.61343
0.66668,0.61838
0.67297,0.62331
0.67926,0.62822
0.68555,0.6331
0.69184,0.63796
0.69813,0.64279
0.70442,0.64759
0.71071,0.65237
0.717,0.65713
0.72329,0.66185
0.72958,0.66656
0.73587,0.67123
0.74216,0.67588
0.74845,0.6805
0.75474,0.6851
0.76103,0.68967
0.76732,0.69421
0.77361,0.69872
0.77989,0.7032
0.78618,0.70766
0.79247,0.71209
0.79876,0.71649
0.80505,0.72087
0.81134,0.72521
0.81763,0.72953
0.82392,0.73382
0.83021,0.73807
0.8365,0.7423
0.84279,0.7465
0.84908,0.75067
0.85537,0.75481
0.86166,0.75892
0.86795,0.763
0.87424,0.76705
0.88053,0.77107
0.88682,0.77506
0.89311,0.77902
0.89939,0.78295
0.90568,0.78685
0.91197,0.79071
0.91826,0.79455
0.92455,0.79835
0.93084,0.80212
